firm_id,year,EBIT,Total Current Liabilities,CapitalEmployed,NetIncome,Total Assets,SIZE,Total Liabilities,LEVERAGE,ROCE,Close,High,Low,Daily Avg. Value (M.Baht),ROE,ROA,EBIT Margin,D/E Ratio,ESG,ES,SS,GS,ESG.1
TPBI,2020,247.89,1846.67,3167.54,5411.74,5014.21,8.52003116056954,2456.96,0.48999942164368865,0.07825946949367647,5.05,5.9,2.1,0.63,7.75,5.13,4.58,0.96,3,3.07,3.57,3.25,3.27
TPBI,2021,86.17,2215.83,3135.7300000000005,5684.8,5351.56,8.58514338617135,2805.89,0.5243125369051267,0.02748004451913908,4.6,9.4,4.5,3.41,1.62,1.66,1.52,1.1,3,3.47,2.98,2.99,3.16
TPBI,2022,311.52,1698.55,3120.59,6841.25,4819.14,8.48035076788881,2094.89,0.4347020422731026,0.09982727625224716,4.94,5.95,3.98,4.62,8.97,6.13,4.55,0.77,3,2.7,2.79,3.14,2.9
TPBI,2023,299.91,1347.16,3186.3900000000003,5265.39,4533.55,8.41926057603157,1668.19,0.36796550164881825,0.09412218843267774,3.12,5.35,2.76,1.18,7.75,6.41,5.7,0.58,4,4.3,3.55,3.85,3.93
TPBI,2024,401.41,1146.57,3270.1100000000006,5681.35,4416.68,8.39314356160962,1447.07,0.3276375014716936,0.12275122243594251,3.94,4.72,3.06,0.83,9.04,8.97,7.07,0.49,5,4.94,4.46,4.94,4.82
TPCS,2020,-40.93,160.19,2456.5299999999997,818.66,2616.72,7.86967690406623,258.14,0.09865021859427069,-0.016661713880962173,9.7,15.7,8.7,0.41,-0.85,-1.58,-5.0,0.11,3,2.99,2.52,2.94,2.85
TPCS,2021,122.98,134.77,2744.32,1007.93,2879.09,7.96522955097802,270.4,0.09391856454643653,0.044812558302238806,15.8,15.8,9.35,0.12,4.34,4.48,12.2,0.1,3,3.2,3.08,2.78,3.0
TPCS,2022,270.84,203.02,2867.41,1851.46,3070.43,8.02957289591961,320.12,0.1042590125812997,0.09445457747584056,20.1,29.25,15.0,0.66,10.76,9.1,14.63,0.12,3,2.66,3.15,2.95,2.9
TPCS,2023,98.33,161.45,2785.69,1497.73,2947.14,7.98859048754756,267.23,0.09067434869059496,0.03529825644633825,17.0,23.3,16.1,0.12,3.09,3.27,6.57,0.1,2,2.11,1.53,1.54,1.74
TPCS,2024,-9.1,136.1,2768.4,1286.95,2904.5,7.97401653743258,256.02,0.08814598037527974,-0.003287097240283196,10.8,17.1,10.1,0.09,-0.21,-0.31,-0.71,0.1,3,3.05,3.27,2.85,3.02
TPIPP,2020,4913.19,5784.19,37990.96,11401.14,43775.15,10.6868215837615,14847.01,0.33916525700083267,0.12932523947802319,4.28,4.68,2.76,50.6,16.08,12.04,43.09,0.51,1,1.15,1.0,1.0,1.05
TPIPP,2021,4509.25,5058.46,43426.89,11358.26,48485.35,10.78901696944,17633.53,0.36368779435437715,0.1038354346811388,4.16,4.62,4.1,46.37,14.02,9.78,39.7,0.57,1,1.09,1.04,1.0,1.04
TPIPP,2022,2917.12,5115.06,45464.310000000005,10618.77,50579.37,10.8312990646303,19014.95,0.3759428003947064,0.0641628565351591,3.4,4.22,3.2,15.82,9.01,5.89,27.47,0.6,3,3.74,3.48,2.93,3.35
TPIPP,2023,3817.98,6791.05,52976.13,11287.76,59767.18,10.9982119598452,26565.59,0.4444845816717469,0.07206981710442042,3.4,3.54,3.22,8.41,11.28,6.92,33.82,0.8,4,3.81,4.27,3.98,3.99
TPIPP,2024,3754.65,3907.56,62493.96000000001,11075.48,66401.52,11.1034752267687,31661.69,0.4768217655258494,0.06008020615112244,2.96,3.44,2.7,6.97,9.72,5.95,33.9,0.91,5,4.84,4.92,5.0,4.92
TQM,2020,871.26,1957.44,2996.47,3136.08,4953.91,8.50793244274661,2554.26,0.515604845465501,0.29076213010642527,67.25,74.5,21.38,201.71,29.56,18.92,27.78,1.06,1,1.0,1.0,1.26,1.1
TQM,2021,1099.86,728.98,3707.4199999999996,3363.2,4436.4,8.39759851573058,1425.81,0.32138896402488504,0.296664526813795,48.5,68.0,47.75,123.0,35.08,23.43,32.7,0.47,3,2.83,2.35,2.81,2.7
TQM,2022,1113.01,1110.48,3792.5499999999997,3726.93,4903.03,8.49760866033534,1745.28,0.35595947811863277,0.29347272943006686,39.0,51.0,33.25,136.98,30.85,23.83,29.86,0.55,3,2.81,2.78,2.64,2.73
TQM,2023,1109.19,1340.93,4118.469999999999,3756.82,5459.4,8.6050941725907,2185.33,0.40028757738945675,0.2693208885824105,28.75,44.0,24.7,37.65,30.89,21.41,29.52,0.67,2,2.36,1.94,1.69,1.99
TQM,2024,1137.89,1660.99,4043.05,3991.26,5704.04,8.64892997469226,2248.91,0.3942661692414499,0.28144346471104736,25.5,33.25,21.9,20.23,28.98,20.39,28.51,0.65,3,3.43,2.7,2.85,3.02
TRUBB,2020,83.77,5141.51,3123.2299999999996,6966.29,8264.74,9.01975355180508,5959.77,0.7211079840382154,0.026821591749566956,1.58,2.23,0.28,18.34,1.14,1.06,1.2,2.59,1,1.0,1.0,1.0,1.0
TRUBB,2021,878.33,4036.37,5444.2699999999995,9417.8,9480.64,9.15700710351885,5389.35,0.568458458500692,0.16133108754709083,2.48,3.18,1.54,56.99,20.55,9.9,9.33,1.32,1,1.0,1.02,1.0,1.0
TRUBB,2022,504.25,3488.59,5588.389999999999,9311.7,9076.98,9.11349681715304,4920.56,0.5420921936591245,0.0902317125325899,1.88,3.92,1.78,23.16,7.32,5.43,5.42,1.18,1,1.14,1.0,1.0,1.05
TRUBB,2023,-228.07,3998.85,4763.209999999999,6652.67,8762.06,9.07818631610205,5175.87,0.5907138275702289,-0.04788157566011157,1.29,2.18,1.12,5.36,-10.99,-2.56,-3.43,1.44,1,1.0,1.0,1.0,1.0
TRUBB,2024,-76.8,4134.58,4741.460000000001,7722.52,8876.04,9.0911107905768,5451.87,0.6142232346857381,-0.01619754252909441,1.01,1.84,0.9,13.57,-7.47,-0.87,-0.99,1.59,4,4.19,4.05,4.05,4.1
TSC,2020,84.81,516.97,1660.8300000000002,2046.01,2177.8,7.68607047191196,604.38,0.27751859674901275,0.051064829031267495,11.7,13.0,8.0,0.1,5.12,3.87,4.27,0.38,3,3.06,3.13,3.18,3.13
TSC,2021,237.41,598.33,1722.08,2613.11,2320.41,7.74949917318441,729.13,0.3142246413349365,0.1378623525039487,14.5,14.9,9.6,0.42,14.98,10.56,9.09,0.46,3,2.55,2.67,2.83,2.69
TSC,2022,217.35,704.83,1673.27,2644.95,2378.1,7.77405712851121,832.49,0.35006517808334386,0.12989535460505477,14.2,15.7,12.6,0.27,13.3,9.16,7.96,0.54,3,3.46,3.42,2.88,3.22
TSC,2023,284.08,585.23,1703.96,2906.67,2289.19,7.73595332218712,730.0,0.3188900877602995,0.1667175285804831,15.0,15.6,12.2,0.37,17.95,12.17,9.75,0.47,3,3.54,2.97,2.72,3.07
TSC,2024,299.85,515.09,1700.17,2683.22,2215.26,7.70312505708041,675.77,0.30505222863230497,0.17636471646952953,15.2,16.8,13.0,0.45,19.05,13.31,10.98,0.44,3,2.82,3.01,2.99,2.94
TSTH,2020,162.82,1423.32,9440.28,20233.54,10863.6,9.29317303026939,1804.71,0.16612448911962885,0.017247369781404787,0.67,0.74,0.18,1.48,0.53,1.41,0.8,0.2,3,2.88,3.21,2.75,2.91
TSTH,2021,731.38,2132.23,10868.25,22135.94,13000.48,9.47274155883895,3119.96,0.23998806197925002,0.0672951027074276,1.46,2.44,0.62,134.06,6.65,6.13,3.3,0.32,3,3.09,3.07,3.17,3.12
TSTH,2022,2635.32,1923.42,13569.26,32640.33,15492.68,9.64812293329386,2912.97,0.18802234345510266,0.19421250679845475,1.11,1.67,0.99,16.76,23.15,18.5,8.07,0.23,3,3.1,3.29,2.46,2.89
TSTH,2023,712.22,1685.97,13797.75,30747.66,15483.72,9.64754442835139,2719.25,0.1756199414610959,0.05161856099726405,0.84,1.27,0.77,2.66,5.41,4.6,2.32,0.21,3,3.2,3.09,2.89,3.05
TSTH,2024,122.76,1632.44,13664.91,25040.67,15297.35,9.63543488976484,2676.12,0.17494010400494203,0.008983593744854522,0.62,0.92,0.49,1.74,0.76,0.8,0.49,0.21,3,3.6,2.82,3.09,3.2
TTA,2020,-2915.97,5482.52,25546.71,12996.62,31029.23,10.342684942439,11837.81,0.3815051163048519,-0.11414268216924997,5.65,5.8,1.85,37.03,-11.33,-9.04,-22.44,0.62,1,1.0,1.11,1.06,1.05
TTA,2021,4228.33,6618.72,32328.36,22681.16,38947.08,10.569959080581,14546.81,0.373501941608973,0.1307932106670428,9.55,19.5,5.3,492.14,20.62,12.09,18.64,0.6,1,1.0,1.0,1.81,1.32
TTA,2022,3793.44,8453.19,33139.49,29588.34,41592.68,10.6356794692278,13866.62,0.3333908755098253,0.11446887082450576,8.2,12.3,7.2,169.3,14.28,9.42,12.82,0.5,3,2.59,3.03,3.1,2.9
TTA,2023,2048.97,6889.43,37899.0,24744.44,44788.43,10.7097051261199,14683.12,0.3278328800540676,0.05406395947122615,6.4,8.45,4.74,39.62,4.74,4.74,8.28,0.49,4,3.78,3.99,3.7,3.8
TTA,2024,2454.37,8001.26,42028.92,32983.32,50030.18,10.820381702317,18106.78,0.36191714681018533,0.05839717032938272,5.1,8.5,4.9,67.31,4.79,5.18,7.44,0.57,4,3.99,3.94,3.97,3.97
TTB,2020,532.17,1514617.25,293714.5800000001,6984.15,1808331.83,14.4079153373859,1603582.11,0.8867742542584123,0.001811861025080879,1.08,1.71,0.6,435.9,5.06,1.68,7.619681707867098,7.83,3,3.54,2.96,2.47,2.97
TTB,2021,531.0,1479946.55,279234.17999999993,6446.6,1759180.73,14.38035876432,1548345.04,0.8801512053852477,0.0019016296643913726,1.47,1.49,0.95,519.93,5.04,1.46,8.236900071355443,7.34,3,2.84,2.44,2.98,2.8
TTB,2022,819.98,1547627.07,278651.8099999998,11450.36,1826278.88,14.4177910557481,1607271.29,0.8800798758621138,0.002942668845395264,1.41,1.5,1.09,444.54,6.6,1.76,7.161172225152745,7.34,3,3.07,2.84,2.75,2.88
TTB,2023,512.75,1535555.2,287007.95999999996,17134.94,1822563.16,14.4157543979571,1595086.59,0.8751886491549628,0.0017865358159404362,1.67,1.8,1.29,520.74,8.34,2.17,2.9924236676638496,7.01,4,4.0,4.03,4.27,4.12
TTB,2024,-247.73,1481463.04,267059.45999999996,18071.63,1748522.5,14.3742817035754,1510710.13,0.8639923878588922,-0.0009276211372553514,1.86,2.06,1.57,457.11,9.04,2.59,-1.370822665138673,6.35,5,5.0,5.0,4.84,4.94
TTCL,2020,532.17,9518.32,4349.610000000001,6984.15,13867.93,9.53733425920059,11283.26,0.8136225089108469,0.12234890024622895,4.84,5.55,2.2,20.09,8.76,3.53,7.62,4.37,3,3.76,2.69,2.96,3.17
TTCL,2021,531.0,10354.46,3290.7300000000014,6446.6,13645.19,9.52114235755996,10709.42,0.7848494597730042,0.16136237248270133,4.52,8.1,3.66,36.63,11.06,3.86,8.24,3.65,3,2.84,3.38,2.81,2.96
TTCL,2022,819.98,13073.19,4829.319999999998,11450.36,17902.51,9.79269620546214,14941.61,0.8346097837677511,0.16979202040867045,4.52,5.8,4.08,36.07,23.56,5.2,7.16,5.05,3,2.85,2.74,3.52,3.09
TTCL,2023,512.75,14492.24,4408.289999999999,17134.94,18900.53,9.84694524298259,15612.29,0.8260239263131776,0.11631494298242631,3.68,4.96,3.54,6.66,12.67,2.79,2.99,4.75,3,3.31,3.29,2.9,3.14
TTCL,2024,-247.73,14112.5,4967.529999999999,18071.63,19080.03,9.85639751732808,16318.02,0.8552407936465509,-0.04986985483731352,1.98,3.92,1.74,2.35,-19.3,-1.3,-1.37,5.91,3,3.2,3.13,3.55,3.32
TTW,2020,3921.56,1406.06,21436.379999999997,6192.95,22842.44,10.0363754881866,9142.83,0.40025627735040564,0.18293947019039597,12.4,14.7,11.0,69.54,22.08,17.05,63.32,0.67,3,3.55,2.81,3.24,3.24
TTW,2021,4020.42,3021.6,19482.300000000003,5822.39,22503.9,10.0214439065053,8308.74,0.3692133363550318,0.2063626984493617,11.4,12.5,11.2,59.8,22.32,17.73,69.05,0.59,3,3.18,3.53,3.14,3.25
TTW,2022,3804.04,2199.98,19289.94,5704.86,21489.92,9.97533926696792,6739.66,0.3136195946750849,0.1972033090823507,9.0,11.8,8.15,42.59,20.56,17.29,66.68,0.46,3,2.89,2.64,3.11,2.92
TTW,2023,3688.89,1115.14,19162.22,5858.82,20277.36,9.91726027171649,4995.5,0.24635850031759557,0.19250848805618553,9.15,9.75,8.15,23.56,19.58,17.66,62.96,0.33,4,4.18,4.28,4.12,4.18
TTW,2024,3547.2,2669.79,17530.85,5152.21,20200.64,9.91346956605571,4489.78,0.22225929475501766,0.2023404455574031,9.1,10.1,8.5,18.53,18.06,17.53,68.85,0.29,4,4.33,4.3,3.42,3.96
TU,2020,9003.44,44012.57,100562.1,134111.99,144574.67,11.8815514004715,88838.02,0.6144784560116927,0.08953114543152937,13.6,16.3,10.2,373.77,12.42,6.29,6.71,1.59,3,3.25,2.8,2.92,3.01
TU,2021,10743.29,48081.29,118522.75,141858.21,166604.04,12.0233752581207,104390.64,0.6265792834315422,0.09064327312688915,19.5,23.0,13.4,558.64,14.37,6.9,7.57,1.68,1,1.15,1.42,1.25,1.26
TU,2022,8561.48,36824.12,145745.35,156560.31,182569.47,12.1148860371072,94438.04,0.5172718089174493,0.0587427317578228,16.9,21.5,15.2,479.9,10.2,4.9,5.47,1.07,1,1.32,1.0,1.0,1.11
TU,2023,8114.69,50472.76,114977.56,137212.85,165450.32,12.0164262474669,99433.08,0.6009845130550366,0.07057629332193169,15.0,16.9,12.4,342.75,-20.01,4.66,5.91,1.51,1,1.35,1.09,1.0,1.14
TU,2024,8996.27,50587.75,104324.62,139570.53,154912.37,11.9506148811893,98599.69,0.6364868731915986,0.0862334317632789,13.0,16.0,12.0,288.8,9.29,5.62,6.45,1.75,3,3.41,3.08,2.98,3.16
TVO,2020,2138.89,4195.65,9712.460000000001,25046.43,13908.11,9.54022740221353,4373.39,0.31444890786742413,0.22022124158040288,30.68,32.73,18.73,80.15,18.62,16.66,8.54,0.46,3,3.19,2.96,3.51,3.26
TVO,2021,2629.46,3251.43,10091.25,31575.67,13342.68,9.49872319884222,3437.7,0.2576468895304391,0.26056831413353154,28.18,34.09,26.82,120.77,22.19,19.3,8.33,0.35,3,2.95,3.24,3.37,3.19
TVO,2022,2039.67,7594.95,10822.48,39243.29,18417.43,9.82105277781674,7792.16,0.4230861743468008,0.18846604475129547,28.5,30.75,26.5,45.25,16.25,12.84,5.2,0.73,3,3.04,3.24,2.98,3.07
TVO,2023,945.74,2397.84,10678.23,34310.86,13076.07,9.47853912114883,2607.88,0.19943912811724013,0.08856711271437308,21.4,29.25,20.5,16.06,7.19,6.01,2.76,0.25,4,4.36,3.48,4.29,4.11
TVO,2024,2662.69,3348.17,11549.48,30758.58,14897.65,9.60895876137393,3565.25,0.23931626800200032,0.23054631031007458,23.0,25.25,18.6,14.48,20.04,19.04,8.66,0.31,5,4.75,5.0,4.89,4.87
TWPC,2020,113.21,993.49,7126.56,7181.77,8120.05,9.00209159077223,2914.4,0.35891404609577526,0.01588564468691767,3.86,4.64,2.7,5.41,0.77,1.42,1.58,0.56,3,3.11,2.5,2.49,2.71
TWPC,2021,495.87,2233.06,6371.040000000001,9194.51,8604.1,9.05999411282124,3070.27,0.3568380190839251,0.07783187674225871,5.55,6.5,3.8,8.81,6.42,5.93,5.39,0.55,3,2.88,3.31,2.72,2.92
TWPC,2022,426.49,1571.31,7150.74,10465.95,8722.05,9.07360958101641,3078.13,0.35291359256138183,0.05964277822994544,5.2,7.45,5.1,13.53,5.72,4.92,4.08,0.55,3,3.01,3.34,3.47,3.28
TWPC,2023,117.16,2571.67,6830.9,10289.76,9402.57,9.14873833514528,4008.08,0.4262749439780826,0.01715147345152176,3.98,5.45,3.66,1.04,0.92,1.29,1.14,0.74,3,3.38,2.67,2.92,3.02
TWPC,2024,31.21,2082.01,6436.34,10135.1,8518.35,9.04997793909663,3357.07,0.3940986223857907,0.004849029106604064,2.66,4.32,2.64,0.74,-1.45,0.35,0.31,0.65,3,3.06,2.88,2.93,2.96
UAC,2020,319.28,630.12,2500.31,1293.28,3130.43,8.04892565429009,1506.84,0.4813524020661698,0.12769616567545625,4.04,4.42,2.0,1.25,18.52,10.34,24.69,0.93,3,3.01,2.67,2.91,2.88
UAC,2021,291.73,972.06,2245.34,1520.65,3217.4,8.0763288589562,1446.14,0.4494747311493753,0.12992687076344786,6.2,6.8,3.88,3.58,15.54,9.19,19.18,0.82,3,2.59,2.94,3.57,3.07
UAC,2022,120.02,696.03,2850.6099999999997,1719.51,3546.64,8.17375595540226,1821.61,0.5136157038774728,0.04210326912485398,4.78,8.55,4.4,13.74,4.88,3.55,6.98,1.06,3,3.22,2.91,3.49,3.25
UAC,2023,335.02,788.92,2848.93,1762.19,3637.85,8.19914812678217,1781.72,0.48977280536580675,0.11759502690483796,3.86,4.98,3.28,0.71,16.78,9.33,19.01,0.96,1,1.19,1.23,1.67,1.39
UAC,2024,263.91,1179.51,2411.66,2381.29,3591.17,8.18623333367921,1809.25,0.5038051665613157,0.10943084846122589,3.08,4.02,2.8,0.48,9.99,7.3,11.08,1.02,3,3.65,3.39,2.95,3.3
UPF,2020,82.13,74.75,485.49,693.07,560.24,6.32836526334726,456.13,0.8141689276024561,0.16916929287935897,70.0,72.0,27.25,0.08,17.83,16.15,11.77,0.39,1,1.0,1.42,1.09,1.14
UPF,2021,44.5,76.23,458.88,621.05,535.11,6.28247233323832,162.4,0.30348900226121733,0.0969752440725244,66.0,97.0,60.0,0.86,9.1,8.13,7.16,0.44,1,1.07,1.0,1.0,1.02
UPF,2022,27.95,51.94,438.35,660.08,490.29,6.19499705277307,127.22,0.2594790838075425,0.06376183415079274,60.75,73.75,52.0,0.35,5.87,5.45,4.23,0.35,1,1.07,1.0,1.44,1.2
UPF,2023,9.09,53.41,422.98,558.71,476.39,6.16623684649677,126.01,0.26451017023867,0.021490377795640454,35.0,64.5,31.0,0.11,1.83,1.88,1.62,0.36,2,2.47,1.49,1.65,1.9
UPF,2024,11.86,71.58,421.85,576.03,493.43,6.20138100484109,140.27,0.28427537847313705,0.028114258622733194,31.75,40.0,29.0,0.03,2.62,2.45,2.06,0.4,2,1.97,1.76,2.07,1.96
UPOIC,2020,163.75,285.91,1198.75,986.69,1484.66,7.30294106879336,349.49,0.23540069780286396,0.13660062565172054,4.26,4.54,2.0,0.08,11.61,11.59,16.6,0.31,1,1.08,1.29,1.0,1.1
UPOIC,2021,357.05,234.02,1532.3,2128.22,1766.32,7.47665356520208,389.15,0.22031681688482269,0.23301572799060238,6.5,7.35,4.2,0.85,24.42,21.97,16.78,0.28,1,1.18,1.48,1.0,1.18
UPOIC,2022,390.26,122.84,1642.3500000000001,2349.6,1765.19,7.4760136122989,232.76,0.1318611594219319,0.2376229183791518,6.6,10.4,4.88,1.52,21.81,22.1,16.61,0.15,1,1.06,1.0,1.0,1.02
UPOIC,2023,241.19,176.82,1665.91,1539.27,1842.73,7.51900344666631,257.22,0.1395863745638265,0.1447797299974188,6.25,7.15,6.0,0.19,13.05,13.37,15.67,0.16,2,1.87,1.82,1.82,1.84
UPOIC,2024,202.64,50.55,1724.01,1784.65,1774.56,7.48130778385643,123.42,0.0695496348390587,0.11753992146217249,6.25,8.15,5.9,0.21,10.06,11.2,11.35,0.07,1,1.06,1.0,1.0,1.02
VGI,2020,1176.86,2659.72,14417.230000000001,4249.76,17076.95,9.74548487996821,3999.29,0.2341922884355813,0.0816287178605044,6.38,9.5,4.67,265.44,10.75,5.92,27.69,0.31,1,1.32,1.08,1.0,1.13
VGI,2021,1112.74,3183.13,17787.1,3243.85,20970.23,9.95085909188541,3906.98,0.1863107843833854,0.0625588207183858,6.34,7.3,5.23,206.88,6.67,5.85,34.3,0.23,3,2.69,2.76,3.25,2.93
VGI,2022,-141.02,10036.24,30812.060000000005,4426.15,40848.3,10.6176204837551,10865.59,0.26599858500843365,-0.00457677935198101,4.4,6.62,3.46,143.68,-0.53,-0.46,-3.19,0.36,3,3.04,3.13,2.67,2.91
VGI,2023,-223.64,2052.01,31582.89,5774.48,33634.9,10.4233194973617,2983.45,0.08870102185527531,-0.0070810492643326815,1.93,5.1,1.77,96.3,-0.23,-0.6,-3.87,0.1,4,3.79,3.86,4.07,3.92
VGI,2024,-3951.98,2331.73,26069.73,5460.07,28401.46,10.2541958312786,3267.29,0.11503950853230785,-0.15159267088688683,3.56,3.58,1.2,267.53,-13.57,-12.74,-72.38,0.13,4,4.36,4.0,4.37,4.27
VIBHA,2020,864.98,5304.9,15870.12,6338.25,21175.02,9.96057746402984,10441.0,0.49308099827060375,0.05450368365204548,1.47,1.83,1.3,6.8,5.64,4.24,13.65,0.97,1,1.0,1.16,1.0,1.04
VIBHA,2021,2395.83,7374.38,21052.289999999997,7873.84,28426.67,10.2550830679923,13170.09,0.4633004850726448,0.11380377146619206,2.64,2.74,1.46,85.83,17.74,9.66,30.43,0.86,1,1.0,1.0,1.0,1.0
VIBHA,2022,2162.26,7010.84,23911.68,9107.29,30922.52,10.3392400000271,12713.08,0.4111269068627007,0.09042693779776244,2.72,2.96,2.26,37.4,9.96,7.29,23.74,0.7,1,1.11,1.0,1.0,1.04
VIBHA,2023,1577.68,6358.71,21455.18,8678.43,27813.89,10.2332908151878,11595.22,0.4168859515874982,0.07353375734904112,1.79,2.84,1.72,7.34,6.34,5.37,18.18,0.71,1,1.47,1.0,1.35,1.3
VIBHA,2024,1348.48,7592.46,18508.95,8997.9,26101.41,10.1697446148401,11816.43,0.45271232473647977,0.07285556447016173,1.97,2.34,1.72,9.03,5.75,5.0,14.99,0.83,2,1.98,1.97,2.06,2.01
VIH,2020,248.84,630.46,1680.88,2289.94,2311.34,7.74558272191074,907.25,0.3925212214559519,0.1480415020703441,7.3,7.95,4.7,5.9,13.82,11.01,10.87,0.65,1,1.0,1.0,1.0,1.0
VIH,2021,1604.67,784.74,2854.54,4729.76,3639.28,8.19954113886754,1043.7,0.28678749642786483,0.5621466155667814,11.2,15.2,7.0,25.79,62.89,53.93,33.93,0.4,1,1.56,1.0,1.15,1.26
VIH,2022,882.95,519.3,3188.37,3661.78,3707.67,8.21815892596154,699.59,0.18868723484020963,0.2769283364226862,8.95,12.0,8.4,12.33,24.92,24.04,24.11,0.23,1,1.0,1.48,1.0,1.12
VIH,2023,363.89,449.29,3169.64,2763.2,3618.93,8.1939336810169,582.26,0.16089286059691676,0.11480483588041544,7.45,9.45,7.0,2.32,9.41,9.93,13.17,0.19,1,1.0,1.17,1.2,1.12
VIH,2024,399.68,447.89,3668.3700000000003,2854.63,4116.26,8.32270026308331,596.36,0.14487908927035706,0.10895302273216714,8.35,11.9,7.1,7.16,9.61,10.33,14.0,0.17,3,3.13,2.91,3.12,3.07
WACOAL,2020,-403.83,777.21,5890.13,3264.57,6667.34,8.80497625876786,1318.69,0.19778352386408973,-0.06856045622083044,44.75,49.75,40.75,0.05,-5.67,-5.71,-12.37,0.25,3,2.85,3.21,2.91,2.96
WACOAL,2021,-186.63,577.68,5881.549999999999,3332.23,6459.23,8.77326539462591,1096.81,0.1698050696445242,-0.031731431340377966,39.25,47.5,38.0,0.04,-2.7,-2.84,-5.6,0.2,1,1.0,1.0,1.0,1.0
WACOAL,2022,108.17,530.22,6050.04,4032.72,6580.26,8.79182953721652,1037.87,0.1577247707537392,0.01787922063325201,35.0,40.0,27.0,0.02,1.89,1.66,2.68,0.19,1,1.21,1.35,1.0,1.16
WACOAL,2023,83.42,467.2,5953.93,3754.9,6421.13,8.76734939365669,996.44,0.15518140887974546,0.014010913799792742,31.5,42.0,29.0,0.04,1.43,1.28,2.22,0.18,3,3.07,3.11,3.16,3.12
WACOAL,2024,7.86,487.74,5914.22,3692.5,6401.96,8.7643594724628,1012.6,0.15817031034245763,0.001329000273916087,25.5,34.75,20.9,0.27,0.45,0.12,0.21,0.19,3,2.83,2.97,3.37,3.08
WHA,2020,4269.98,14707.18,67913.93,8197.88,82621.11,11.3220204958641,50453.94,0.6106664507412211,0.06287340461669645,3.04,3.96,1.68,404.0,8.66,5.18,52.09,1.57,3,2.62,3.13,2.81,2.82
WHA,2021,4696.94,18635.93,64133.560000000005,11638.82,82769.49,11.3238147942076,48739.72,0.5888609438091258,0.07323685134584762,3.52,3.78,2.92,323.15,8.72,5.68,40.36,1.43,3,3.26,2.53,3.14,3.03
WHA,2022,5993.35,16398.25,69903.89,14982.33,86302.14,11.365609673983,50690.33,0.5873588997908974,0.08573700261888144,4.08,4.14,2.84,245.86,12.92,7.09,40.0,1.42,3,3.2,2.66,2.37,2.73
WHA,2023,6942.81,15095.83,75129.12,15519.06,90224.95,11.4100612753407,52902.53,0.5863403637242248,0.09241170401037575,5.3,5.55,3.7,353.56,13.51,7.87,44.74,1.42,5,4.97,4.64,4.82,4.83
WHA,2024,7157.14,17669.05,83872.09,12605.48,101541.14,11.5282193155409,63030.34,0.6207369741958776,0.08533398893481729,5.5,6.2,4.5,331.11,12.76,7.46,56.78,1.64,5,5.0,5.0,4.99,5.0
WHAUP,2020,1256.82,3034.23,23137.38,1777.92,26171.61,10.1724305144572,14014.53,0.5354859712489984,0.05431989274498668,4.2,5.8,3.16,28.8,6.32,4.78,70.69,1.15,1,1.0,1.52,1.0,1.13
WHAUP,2021,1159.09,5049.31,20789.5,2571.18,25838.81,10.1596329042045,13454.89,0.5207240581125833,0.055753625628321986,4.08,4.94,3.94,26.62,5.99,4.46,45.08,1.09,1,1.0,1.67,1.0,1.17
WHAUP,2022,913.11,4981.96,22663.43,2671.39,27645.39,10.227214266106,15023.97,0.5434529952371806,0.040290017883436,4.1,4.22,3.66,13.63,3.63,3.41,34.18,1.19,1,1.0,1.19,1.0,1.05
WHAUP,2023,2127.5,4342.79,25474.32,2801.57,29817.11,10.3028376687999,16250.38,0.5450018462553883,0.08351547754758518,3.94,4.34,3.48,9.43,12.46,7.4,75.94,1.2,5,4.99,5.0,5.0,5.0
WHAUP,2024,1671.29,3911.73,27335.03,2943.82,31246.76,10.3496709697894,17684.74,0.5659703598069049,0.06114096088425731,4.82,5.5,3.78,25.27,8.25,5.47,56.77,1.3,5,5.0,4.46,4.94,4.84
WICE,2020,333.47,845.12,1200.38,4005.96,2045.5,7.62339753736945,1069.9,0.5230505988755806,0.27780369549642614,4.9,5.5,1.17,32.34,24.07,18.43,8.32,1.1,1,1.0,1.0,1.0,1.0
WICE,2021,783.58,1624.57,1870.8700000000001,7669.67,3495.44,8.15921454087838,1993.37,0.5702772755361271,0.4188318803551289,19.2,19.8,4.82,134.29,49.25,28.28,10.22,1.33,1,1.11,1.0,1.0,1.04
WICE,2022,777.07,1172.82,2159.5600000000004,7137.92,3332.38,8.11144204240227,1460.74,0.43834736734706126,0.35982792791124113,10.3,25.25,9.35,114.9,37.73,22.76,10.89,0.78,1,1.0,1.0,1.0,1.0
WICE,2023,276.69,755.16,2111.4900000000002,3831.85,2866.65,7.9608993796031,1001.76,0.3494531944953168,0.13104016594916384,6.25,12.5,5.35,19.63,11.01,8.93,7.22,0.54,4,4.43,3.95,4.14,4.19
WICE,2024,133.91,771.84,1963.8999999999996,4126.3,2735.74,7.91415724498711,995.34,0.3638284339886101,0.06818575283873926,3.82,7.55,3.7,8.14,6.95,4.78,3.25,0.57,4,3.98,3.86,3.18,3.63
XO,2020,332.71,184.57,1059.8100000000002,1275.44,1244.38,7.12639269289175,217.69,0.1749385236021151,0.31393362961285504,11.1,11.7,3.14,30.75,34.85,30.55,26.09,0.21,1,1.34,1.0,1.0,1.12
